time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,copy_residual,copy_residual_relative,copy_repair,copy_repair_relative,fix_gross,fix_gross_relative,fix_events,copy_repair_events
259200.0,0.010253515699913231,0.00038757125630466566,0.011948283118904696,0.0004516315412787547,0.0,0.0,0.0,0.0,0.0,1.2450016837554424e-7,4.7059650640472925e-9,0.24940779570330432,0.00942733161404581,2.385602399946845e-95,9.017306319613364e-97,0.0,2.228415e6
280800.0,0.014671692983171019,0.0005674771274067899,0.01641988310778949,0.0006350942668342122,0.0,0.0,0.0,0.0,0.0,1.91627908245506e-6,7.411854584666243e-8,0.25169511437684305,0.009735156035007487,2.385602399946845e-95,9.227120541640355e-97,0.0,2.412236e6
302400.0,0.011781524825422874,0.0004601189764106741,0.013845132897614772,0.0005407117051074589,0.0,0.0,0.0,0.0,0.0,6.699133978131081e-6,2.61629858149113e-7,0.268306046690986,0.01047849963375347,2.385602399946845e-95,9.316798552406323e-97,0.0,2.597992e6
324000.0,0.012145865765513644,0.0004821488465376539,0.01411846211474992,0.00056045409647456,0.0,0.0,0.0,0.0,0.0,4.2621411503960716e-6,1.6919225678246498e-7,0.27962999938725724,0.011100343463757135,2.385602399946845e-95,9.470016116082015e-97,0.0,2.781889e6
345600.0,0.01142215528557136,0.0004596146847355701,0.01304847759966921,0.0005250560658921314,0.0,0.0,0.0,0.0,0.0,1.880971847473514e-6,7.568819203194512e-8,0.28709037264582593,0.011552193768623605,2.385602399946845e-95,9.599395801780518e-97,0.0,2.965788e6
367200.0,0.01157894145097118,0.00047395566615716174,0.013346848397670917,0.0005463206157663221,0.0,0.0,0.0,0.0,0.0,1.3545330429470935e-6,5.544449925930237e-8,0.285867392076021,0.011701282955588053,2.385602399946845e-95,9.764880316914429e-97,0.0,3.151548e6
388800.0,0.01226126875020321,0.0005118749105575384,0.013320163158916539,0.000556080897049844,0.0,0.0,0.0,0.0,0.0,1.1682248045984803e-6,4.8770235735599084e-8,0.28501335844594433,0.011898539240468364,2.385602399946845e-95,9.959246795552068e-97,0.0,3.337301e6
410400.0,0.014340006576466537,0.0006088702711117028,0.015419265097206291,0.0006546951056135814,0.0,0.0,0.0,0.0,0.0,4.6788504207274975e-6,1.986618980241375e-7,0.2913955237244201,0.012372523721292614,2.385602399946845e-95,1.0129161184654595e-96,0.0,3.52306e6
432000.0,0.013024173164909844,0.0005595569562363599,0.014033701112972159,0.0006029292593147024,0.0,0.0,0.0,0.0,0.0,2.4128050558894255e-6,1.0366123330597874e-7,0.30199112731178523,0.012974430996068478,2.385602399946845e-95,1.0249252684238648e-96,0.0,3.70882e6
453600.0,0.012009824507085988,0.0005214969793940783,0.012694242491850626,0.0005512161406929925,0.0,0.0,0.0,0.0,0.0,4.390798470071428e-6,1.9065958357004953e-7,0.29666916970461743,0.012882126278283633,2.385602399946845e-95,1.0358889464817024e-96,0.0,3.894557e6
475200.0,0.020035076739223164,0.0008846214094928312,0.020332731045575793,0.00089776392825902,0.0,0.0,0.0,0.0,0.0,1.2220801019225636e-5,5.395927534230141e-7,0.28938907860611324,0.012777578940199144,2.385602399946845e-95,1.0533301094869106e-96,0.0,4.080317e6
496800.0,0.01556510009295032,0.0006988568473503578,0.014954496940690187,0.0006714413992374365,0.0,0.0,0.0,0.0,0.0,6.784362151855591e-6,3.046108227004783e-7,0.2860718561812089,0.012844329579159793,2.385602399946845e-95,1.0711107299678713e-96,0.0,4.266077e6
518400.0,0.015653174568312753,0.0007120242257414193,0.014357990819495502,0.0006531095179343961,0.0,0.0,0.0,0.0,0.0,9.398886857123696e-6,4.275321346522269e-7,0.2695587128317943,0.012261559657326443,2.385602399946845e-95,1.0851515737820816e-96,0.0,4.451837e6
540000.0,0.021505269603222427,0.0009948045132789746,0.01941969638414665,0.00089832873364962,0.0,0.0,0.0,0.0,0.0,8.564145943908496e-6,3.961657395870722e-7,0.24881642323966785,0.01150990921683973,2.385602399946845e-95,1.1035472133772574e-96,0.0,4.637597e6
561600.0,0.021124275981217196,0.0009900062815516439,0.017509074914133248,0.0008205769591612493,0.0,0.0,0.0,0.0,0.0,1.708686182518333e-5,8.00789601214146e-7,0.21692401033560954,0.010166319216932174,2.385602399946845e-95,1.1180318621722376e-96,0.0,4.823357e6
583200.0,0.02205158150626621,0.0010481323378605074,0.017002873907362846,0.0008081625335492387,0.0,0.0,0.0,0.0,0.0,2.0167227602844116e-5,9.585672306327494e-7,0.18146645196967673,0.008625270549968535,2.385602399946845e-95,1.1338991808598392e-96,0.0,5.009117e6
604800.0,0.021592888867851687,0.0010413192626186798,0.015561112147677152,0.0007504362165856839,0.0,0.0,0.0,0.0,0.0,2.331612784201158e-5,1.1244226374783346e-6,0.1358997107518783,0.006553777378113155,2.385602399946845e-95,1.1504591846033781e-96,0.0,5.194877e6
626400.0,0.021171502510143467,0.0010301785204080236,0.014055724614520914,0.0006839337727547836,0.0,0.0,0.0,0.0,0.0,2.8522477655327525e-5,1.387867668591704e-6,0.07836407924754928,0.0038130969294077922,2.385602399946845e-95,1.1608039389181819e-96,0.0,5.380637e6
648000.0,0.02177566408617972,0.001072398251522427,0.013819832185398357,0.0006805929689813936,0.0,0.0,0.0,0.0,0.0,3.503136501321715e-5,1.7252091343777146e-6,0.05698576819440221,0.0028064098496139384,2.385602399946845e-95,1.1748508942854144e-96,0.0,5.566396e6
669600.0,0.02252416288638695,0.001122199299799981,0.013909449670475648,0.0006929968833711751,0.0,0.0,0.0,0.0,0.0,3.1915994004329776e-5,1.5901193000928633e-6,0.11848790008608001,0.0059033065593630165,2.385602399946845e-95,1.1885553111674085e-96,0.0,5.752155e6
691200.0,0.029896006560457353,0.0015174229563202032,0.020333764632672977,0.0010320750090696326,0.0,0.0,0.0,0.0,0.0,3.362398968193646e-5,1.7066431171422479e-6,0.18052981606830149,0.009163099648387078,2.385602399946845e-95,1.2108533087893912e-96,0.0,5.937915e6
712800.0,0.02740743098416442,0.0014125417726521797,0.017534460352810706,0.0009037022741594879,0.0,0.0,0.0,0.0,0.0,3.4383614603113885e-5,1.772084802465939e-6,0.24812510555938513,0.012788030977761797,2.385602399946845e-95,1.2295070795986705e-96,0.0,6.123674e6
734400.0,0.02549341737035629,0.0013241900209222165,0.015568919254084818,0.0008086874824704893,0.0,0.0,0.0,0.0,0.0,3.3699815856920654e-5,1.7504502913971996e-6,0.3090821143729568,0.0160544757712288,2.385602399946845e-95,1.2391398320615001e-96,0.0,6.309434e6
756000.0,0.023967838560077014,0.00125628039094482,0.013241343087866854,0.0006940483861055517,0.0,0.0,0.0,0.0,0.0,4.437075066660518e-5,2.325704249644227e-6,0.37385246343201933,0.019595572531032272,2.385602399946845e-95,1.250419602139749e-96,0.0,6.495193e6
777600.0,0.02727120793303213,0.0014461664692661802,0.015215021045877278,0.000806838234659763,0.0,0.0,0.0,0.0,0.0,4.289920747344229e-5,2.2749045644964054e-6,0.4602160958466161,0.02440482607386904,2.385602399946845e-95,1.2650624821151702e-96,0.0,6.680953e6
