time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative
158400.0,7.333594e18,1.7028251e-5,1.098157e19,2.5498677e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.0009287e21,0.009289963,4.1138674e16,9.552202e-8,4.2784667e18,9.934393e-6,1.1497045e23,0.26695582
162000.0,7.4454304e18,1.7288805e-5,1.1229015e19,2.6074551e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.0778738e21,0.009469106,-2.043249e16,-4.744566e-8,4.3634333e18,1.0132195e-5,1.1778806e23,0.27351204
165600.0,7.5727407e18,1.7585297e-5,1.1457533e19,2.66065e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.1592935e21,0.009658645,-6.5076322e16,-1.5111918e-7,4.4326344e18,1.0293392e-5,1.2069728e23,0.28028128
169200.0,7.7045056e18,1.7892138e-5,1.1671694e19,2.7105121e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.2420987e21,0.009851406,-9.453939e16,-2.195484e-7,4.486976e18,1.0420084e-5,1.2368116e23,0.2872242
172800.0,7.84231e18,1.8212993e-5,1.1863285e19,2.7551312e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.3231705e21,0.010040138,-1.1033931e17,-2.5625218e-7,4.5350984e18,1.053232e-5,1.2666112e23,0.29415798
176400.0,7.966085e18,1.8501243e-5,1.2050386e19,2.7987038e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.400479e21,0.010220119,-1.3267958e17,-3.0814851e-7,4.567085e18,1.0607061e-5,1.2949895e23,0.3007615
180000.0,8.083791e18,1.8775352e-5,1.2227934e19,2.8400507e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.4737793e21,0.010390767,-1.4716736e17,-3.4180982e-7,4.5815479e18,1.0641069e-5,1.3218191e23,0.30700472
183600.0,8.2161325e18,1.9083396e-5,1.2409211e19,2.882255e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.5443153e21,0.010554962,-1.4650341e17,-3.4027963e-7,4.6062522e18,1.0698821e-5,1.3472569e23,0.31292382
187200.0,8.3481553e18,1.939062e-5,1.2590586e19,2.9244695e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.617476e21,0.0107252095,-1.474908e17,-3.425832e-7,4.630662e18,1.0755837e-5,1.3720018e23,0.31868076
190800.0,8.4718635e18,1.9678446e-5,1.2767144e19,2.9655524e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.69401e21,0.010903248,-1.4579748e17,-3.386584e-7,4.655383e18,1.0813524e-5,1.3962361e23,0.32431775
194400.0,8.5875596e18,1.9947545e-5,1.2949533e19,3.0079722e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.7747946e21,0.011091094,-1.4110333e17,-3.2776077e-7,4.670105e18,1.0847917e-5,1.42066915e23,0.32999903
198000.0,8.705558e18,2.0221858e-5,1.3127419e19,3.0493253e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.862322e21,0.01129453,-1.4036745e17,-3.26055e-7,4.682356e18,1.08764925e-5,1.4451849e23,0.3356973
201600.0,8.815074e18,2.0476316e-5,1.3328704e19,3.0960917e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.957297e21,0.0115151815,-1.5199224e17,-3.5305902e-7,4.7081363e18,1.0936413e-5,1.4699625e23,0.34145394
205200.0,8.923424e18,2.0727935e-5,1.3536454e19,3.1443393e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.057158e21,0.011747109,-1.717321e17,-3.9891097e-7,4.735635e18,1.1000254e-5,1.49517715e23,0.3473099
208800.0,9.0311906e18,2.0978083e-5,1.3730235e19,3.1893247e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.1582896e21,0.011981922,-1.8411156e17,-4.2766314e-7,4.756847e18,1.1049432e-5,1.5209706e23,0.35329834
212400.0,9.1463084e18,2.1245232e-5,1.3916269e19,3.2324995e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.260619e21,0.012219475,-1.8630429e17,-4.3275145e-7,4.788765e18,1.1123442e-5,1.5473538e23,0.3594225
216000.0,9.256709e18,2.1501366e-5,1.4105207e19,3.2763397e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.363899e21,0.012459197,-2.01308e17,-4.6759567e-7,4.8236383e18,1.1204286e-5,1.574158e23,0.3656434
219600.0,9.360421e18,2.1741913e-5,1.4298228e19,3.3211203e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.4664084e21,0.012697098,-2.1989715e17,-5.1076603e-7,4.845966e18,1.1255966e-5,1.6014678e23,0.37198088
223200.0,9.464447e18,2.1983145e-5,1.4473456e19,3.3617613e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.567348e21,0.012931325,-2.3632664e17,-5.489178e-7,4.8722807e18,1.1316885e-5,1.6295016e23,0.37848565
226800.0,9.582966e18,2.2257997e-5,1.4665134e19,3.406216e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.6654743e21,0.0131589845,-2.586062e17,-6.006549e-7,4.8971203e18,1.1374358e-5,1.6580272e23,0.38510376
230400.0,9.693922e18,2.2515236e-5,1.485118e19,3.4493554e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.760784e21,0.013380075,-2.7269663e17,-6.3336887e-7,4.91809e18,1.1422823e-5,1.686974e23,0.39181888
234000.0,9.810166e18,2.278474e-5,1.5039394e19,3.492996e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.8558274e21,0.013600535,-2.7248578e17,-6.328657e-7,4.937914e18,1.1468622e-5,1.716617e23,0.39869532
237600.0,9.928986e18,2.3060267e-5,1.5210263e19,3.532614e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.9494915e21,0.013817812,-2.7583354e17,-6.4062885e-7,4.9657266e18,1.15329985e-5,1.7470324e23,0.40575173
241200.0,1.0038519e19,2.3314282e-5,1.540427e19,3.5776142e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.0400905e21,0.0140280025,-2.8562424e17,-6.633572e-7,4.987895e18,1.1584297e-5,1.7779714e23,0.4129307
244800.0,1.0144435e19,2.3559976e-5,1.5588299e19,3.6203095e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.129146e21,0.014234655,-2.9779503e17,-6.91615e-7,5.009301e18,1.1633867e-5,1.8089922e23,0.42012998
248400.0,1.0253296e19,2.381258e-5,1.577504e19,3.6636455e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.215936e21,0.014436087,-2.992442e17,-6.9497423e-7,5.036597e18,1.1697154e-5,1.8399591e23,0.42731798
252000.0,1.0357687e19,2.4054863e-5,1.5961534e19,3.7069334e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.3022416e21,0.014636431,-3.0714064e17,-7.133085e-7,5.063584e18,1.1759752e-5,1.8703004e23,0.4343617
255600.0,1.0470823e19,2.4317485e-5,1.6159408e19,3.752868e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.3890057e21,0.0148378555,-3.188258e17,-7.4044243e-7,5.091097e18,1.1823586e-5,1.9002798e23,0.44132182
259200.0,1.0593928e19,2.460331e-5,1.6350817e19,3.7973095e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.478394e21,0.015045405,-3.1987102e17,-7.4286766e-7,5.1196087e18,1.1889766e-5,1.9299218e23,0.44820455
262800.0,1.0721903e19,2.4900492e-5,1.6549183e19,3.8433736e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.568979e21,0.015255762,-3.4047267e17,-7.9071197e-7,5.147951e18,1.1955573e-5,1.959626e23,0.45510253
266400.0,1.0861706e19,2.5225185e-5,1.6745784e19,3.8890346e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.6606685e21,0.015468712,-3.5292736e17,-8.196372e-7,5.1799125e18,1.2029809e-5,1.9891466e23,0.46195868
270000.0,1.1000647e19,2.5547904e-5,1.6934212e19,3.9328017e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.749642e21,0.01567537,-3.567101e17,-8.284236e-7,5.2058797e18,1.2090136e-5,2.0181967e23,0.468706
273600.0,1.1140958e19,2.5873784e-5,1.710022e19,3.9713585e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.836242e21,0.015876502,-3.4435402e17,-7.997285e-7,5.217265e18,1.2116588e-5,2.0466e23,0.47530282
277200.0,1.1283777e19,2.620541e-5,1.7258434e19,4.008094e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.918458e21,0.016067408,-3.293289e17,-7.6483246e-7,5.2356413e18,1.2159239e-5,2.074054e23,0.48167774
280800.0,1.1433287e19,2.6552452e-5,1.7420615e19,4.045731e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,6.997372e21,0.016250566,-3.030151e17,-7.037166e-7,5.25434e18,1.2202581e-5,2.1009822e23,0.48792818
284400.0,1.1593454e19,2.6924063e-5,1.7563799e19,4.0789295e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.0751843e21,0.016431058,-2.7386512e17,-6.360108e-7,5.2674166e18,1.2232787e-5,2.1276476e23,0.49411434
288000.0,1.1747788e19,2.7281956e-5,1.7707834e19,4.1123003e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.1526563e21,0.016610654,-2.3613844e17,-5.4838563e-7,5.2863804e18,1.2276591e-5,2.1542025e23,0.5002717
291600.0,1.1898571e19,2.763148e-5,1.7852645e19,4.145834e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.229858e21,0.016789554,-1.9671065e17,-4.5681173e-7,5.2980595e18,1.230343e-5,2.1806123e23,0.50639313
295200.0,1.2039261e19,2.7957483e-5,1.8004226e19,4.1809282e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.306802e21,0.016967801,-1.8109259e17,-4.2053188e-7,5.3097286e18,1.23302125e-5,2.2071864e23,0.5125512
298800.0,1.2184308e19,2.8293534e-5,1.8153977e19,4.2155876e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.382599e21,0.017143346,-1.5691732e17,-3.6438223e-7,5.323221e18,1.2361206e-5,2.2338196e23,0.5187217
302400.0,1.2329575e19,2.8630007e-5,1.8283234e19,4.2454758e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.4569387e21,0.017315457,-1.1901605e17,-2.7636236e-7,5.325454e18,1.2366021e-5,2.2605345e23,0.52490956
306000.0,1.2459488e19,2.8930703e-5,1.8409505e19,4.274653e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.532374e21,0.017490035,-7.622584e16,-1.76995e-7,5.3238067e18,1.2361782e-5,2.2869446e23,0.53102434
309600.0,1.2571037e19,2.9188648e-5,1.8555297e19,4.308348e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.612069e21,0.017674437,-5.099645e16,-1.1840848e-7,5.317304e18,1.23462305e-5,2.3133022e23,0.5371249
313200.0,1.2705895e19,2.95006e-5,1.8690625e19,4.339597e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.69626e21,0.017869208,-8.7967115e15,-2.0424242e-8,5.321412e18,1.2355276e-5,2.3393156e23,0.5431433
316800.0,1.2846836e19,2.982658e-5,1.881818e19,4.3690292e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.7861636e21,0.018077185,4.860295e16,1.1284178e-7,5.323266e18,1.2359061e-5,2.3649555e23,0.5490732
320400.0,1.2974747e19,3.01222e-5,1.8967616e19,4.4035256e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.8808507e21,0.0182962,9.598432e16,2.2283741e-7,5.3342323e18,1.2383965e-5,2.3902354e23,0.5549176
324000.0,1.3110999e19,3.0437071e-5,1.9113017e19,4.4370707e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.978751e21,0.018522603,1.4455427e17,3.3558152e-7,5.34993e18,1.2419817e-5,2.4155694e23,0.56077236
327600.0,1.3231666e19,3.0715633e-5,1.9258716e19,4.4706663e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.079341e21,0.018755164,1.7529399e17,4.0692274e-7,5.347331e18,1.2413149e-5,2.4408256e23,0.5666067
331200.0,1.3350691e19,3.0990217e-5,1.9414934e19,4.5066805e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.1807037e21,0.018989412,2.1466456e17,4.982889e-7,5.3531483e18,1.2425965e-5,2.4661182e23,0.5724463
334800.0,1.3470362e19,3.1266118e-5,1.956596e19,4.5414632e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.2831156e21,0.019225975,2.4936522e17,5.788027e-7,5.3455386e18,1.2407553e-5,2.4912368e23,0.57824206
338400.0,1.3598704e19,3.1561958e-5,1.972293e19,4.5776003e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.385986e21,0.019463485,2.995917e17,6.9533843e-7,5.3479696e18,1.2412389e-5,2.5165376e23,0.5840767
342000.0,1.3730134e19,3.1864787e-5,1.9873607e19,4.6122514e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.490106e21,0.019703772,3.4261415e17,7.9513626e-7,5.352294e18,1.2421562e-5,2.5419689e23,0.58993816
345600.0,1.3857274e19,3.2157503e-5,2.0037698e19,4.6499936e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.596542e21,0.01994933,3.8130046e17,8.848545e-7,5.351884e18,1.2419703e-5,2.5674586e23,0.59581023
349200.0,1.3983822e19,3.244871e-5,2.0199144e19,4.6871028e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.7026377e21,0.020194003,4.1703923e17,9.677171e-7,5.3597217e18,1.2436946e-5,2.5929749e23,0.6016859
352800.0,1.4115956e19,3.2752745e-5,2.0351646e19,4.722119e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.80706e21,0.020434704,4.6509483e17,1.0791427e-6,5.374057e18,1.24692315e-5,2.6186331e23,0.60759205
356400.0,1.4245618e19,3.305091e-5,2.0518061e19,4.7603455e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,8.90931e21,0.020670274,5.1000984e17,1.1832615e-6,5.384128e18,1.2491585e-5,2.644171e23,0.6134677
