time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
972000.0,2.463850345811787e-12,4.0773940693784205e-14,8.327610458925846e-12,1.3781254837590594e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.47976880450788e-12,-1.4033059715649537e-13,9.353994401609468e-12,1.5479804348894042e-13,0.8613468208769254,0.014254317130468349
993600.0,2.2869254053175916e-12,3.6415986078760177e-14,8.761976700643147e-12,1.3952183171830693e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.966370525710892e-12,-1.4277650835574534e-13,9.765811298451643e-12,1.5550644873037576e-13,0.9212290045576671,0.014669242174369598
1.0152e6,1.968185817758641e-12,3.21621424274659e-14,9.997505515258321e-12,1.6336932895252913e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0333195168485084e-11,-1.6885483664244877e-13,1.0886090708970393e-11,1.778897077202465e-13,0.9094849353202408,0.014861901636256607
1.0368e6,1.8494898125327083e-12,2.98944063650449e-14,1.045492458705858e-11,1.689891785310394e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109774642110203e-11,-1.7937949103614196e-13,1.1561261766992141e-11,1.8687156588433918e-13,0.949074823876196,0.01534046214449568
1.0584e6,1.6503395112014183e-12,2.6051029672652408e-14,1.1270305040403489e-11,1.7790463661241282e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.194857987728988e-11,-1.8861137772962547e-13,1.2290216703741885e-11,1.940042020804725e-13,1.0101196906627785,0.015944996684488216
1.08e6,1.7482184913123932e-12,2.860706209538747e-14,1.0805030096215367e-11,1.7680865889533124e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1637808652426322e-11,-1.9043587310661078e-13,1.2003781362546502e-11,1.9642448614076636e-13,1.002980089935696,0.01641231565494331
1.1016e6,1.6632350432012911e-12,2.6540016969219768e-14,1.135561188176836e-11,1.811999652544189e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2295313978791296e-11,-1.96194664712529e-13,1.2619619702705736e-11,2.0136956735246975e-13,1.0457901668659335,0.01668753246170391
1.1232e6,1.7089581262614486e-12,2.6861762187506024e-14,1.146563575865456e-11,1.8021926713400695e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2533408373274768e-11,-1.9700274099653244e-13,1.2854567245023553e-11,2.0205078348789295e-13,1.0771719203010588,0.016931214120198747
1.1448e6,1.8553239195767883e-12,2.8975574267558517e-14,1.1711076584402038e-11,1.828980728075836e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2649848720954388e-11,-1.9755937344407406e-13,1.2949897491600123e-11,2.0224539368345002e-13,1.0777977172754882,0.016832536611420756
1.1664e6,1.932385574230431e-12,3.0140849415251076e-14,1.162141006465322e-11,1.812677425368868e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2559492314121744e-11,-1.9589970636305597e-13,1.2860676882398706e-11,2.0059750520801402e-13,1.0923905484169145,0.01703882468465969
1.188e6,1.9109727949121e-12,3.068251519614423e-14,1.1875785128377832e-11,1.9067720829817306e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2665151077461504e-11,-2.033512415405943e-13,1.2937600220592906e-11,2.0772567585832107e-13,1.0958650779283525,0.017595172990417726
1.2096e6,1.977697530925896e-12,3.1567953811085143e-14,1.2284709623644143e-11,1.9608819848211782e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3012512828806683e-11,-2.0770537330529437e-13,1.3255930731994113e-11,2.115908032077196e-13,1.1273810923593652,0.017995226112473044
1.2312e6,2.07348655875082e-12,3.205396404260947e-14,1.2297726743040981e-11,1.9011017417192918e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3064070899534175e-11,-2.0195706458596477e-13,1.3307828646538799e-11,2.0572530799444913e-13,1.1392382376392307,0.017611448384432044
