time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
6.1776e6,9.884284005954605e-6,9.286151824399732e-15,0.00024405958599974054,2.292906970730908e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.046476373985142955,161293.7831904257,0.000151533338999141,161293.78319042572,0.00015153333899914102,4678.0,-0.00040939013745956146,-3.846165255440985e-13,0.00040939013745956146,3.846165255440985e-13,1.0427629256224576e9,0.9796617375979776
6.1992e6,8.426027430507092e-6,7.912312186298877e-15,0.0002470168967029964,2.3195685251729897e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.051719064350568306,161293.7831904257,0.0001514600773421705,161293.78319042572,0.00015146007734217053,4678.0,-0.00041286496761595485,-3.8769355327947403e-13,0.00041286496761595485,3.8769355327947403e-13,1.0430237284787405e9,0.979433003927993
6.2208e6,7.177812330248247e-6,6.744116894247451e-15,0.00025171505389784394,2.365060089931531e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05415564638907945,161293.7831904257,0.00015154814281888784,161293.78319042572,0.00015154814281888787,4678.0,-0.0004185774084545913,-3.932862607751257e-13,0.0004185774084545913,3.932862607751257e-13,1.0459399481640654e9,0.9827425056873301
6.2424e6,6.268967203880333e-6,5.894329187004429e-15,0.0002543611897888003,2.391603810090562e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0555311552583833,161293.7831904257,0.00015165474998070168,161293.78319042572,0.0001516547499807017,4678.0,-0.0004219271009344727,-3.967124320393397e-13,0.0004219271009344727,3.967124320393397e-13,1.0484233950611762e9,0.9857688542416132
6.264e6,6.1916295100134744e-6,5.82051678998129e-15,0.0002545275349278341,2.392717116171222e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06086877819499973,161293.7831904257,0.0001516261868803955,161293.78319042572,0.00015162618688039552,4678.0,-0.00042375755878315514,-3.983584582685197e-13,0.00042375755878315514,3.983584582685197e-13,1.0583934959575869e9,0.9949557065171883
6.2856e6,5.4008227629142605e-6,5.082340668444118e-15,0.0002567964572826477,2.416533805408071e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06330590113257155,161293.7831904257,0.0001517824209127676,161293.78319042572,0.00015178242091276763,4678.0,-0.0004270714722287702,-4.0188741732923984e-13,0.0004270714722287702,4.0188741732923984e-13,1.060337245260151e9,0.9978100264382296
6.3072e6,5.4279721594912985e-6,5.112588852542251e-15,0.0002555662587283688,2.40717005737745e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06541997892226835,161293.7831904257,0.0001519220758127507,161293.78319042572,0.00015192207581275072,4678.0,-0.00042603635431089597,-4.012822195520915e-13,0.00042603635431089597,4.012822195520915e-13,1.0650473249391661e9,1.0031645190723004
6.3288e6,4.958493082705854e-6,4.671213349449388e-15,0.0002566214095906871,2.4175355984975723e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06877849179459539,161293.7831904257,0.00015194892090303376,161293.78319042572,0.0001519489209030338,4678.0,-0.00042805819965997333,-4.0325783322496485e-13,0.00042805819965997333,4.0325783322496485e-13,1.0683783193131645e9,1.006479788152607
6.3504e6,4.982279288280582e-6,4.696543994547722e-15,0.0002544814745610809,2.3988688146905536e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06864556237183084,161293.7831904257,0.00015204353368602556,161293.78319042572,0.00015204353368602558,4678.0,-0.00042189500367640427,-3.976991917147055e-13,0.00042189500367640427,3.976991917147055e-13,1.0693745474170388e9,1.0080455787389095
6.372e6,4.334842074026747e-6,4.085213745898588e-15,0.0002520257687024988,2.375124899689145e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06852646322676446,161293.7831904257,0.00015200544079000926,161293.78319042572,0.0001520054407900093,4678.0,-0.0004219656673066746,-3.9766614675703665e-13,0.0004219656673066746,3.9766614675703665e-13,1.0702257622897654e9,1.0085952200006185
