exclusive_s,file
0.020550,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/topography/topography.jl
0.020377,special/cbrt.jl
0.020239,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/solvers/imex_ark.jl
0.020162,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/Microphysics0M.jl
0.020141,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Operators/spectralelement.jl
0.019815,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/band_matrix_row.jl
0.019442,strings/basic.jl
0.019209,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/dataspaces.jl
0.018567,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaDiagnostics/dalrR/src/ScheduledDiagnostics.jl
0.018534,arraymath.jl
0.018272,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ForwardDiff/EaKqS/src/config.jl
0.018115,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/solvers/rosenbrock.jl
0.018023,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaInterpolations/nsbkr/src/Interpolation1D.jl
0.017869,refvalue.jl
0.017302,floatfuncs.jl
0.017241,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/AirProperties.jl
