t,signed,gross,form_b,int_prec,int_rho
27350.0,-0.6415703321083016,7.305248253210665,-0.002229965233709663,-30269.89881148161,1683.415122849185
27360.0,-0.641600764091111,7.306022279603343,-0.002230206271633506,-30286.592336261434,1683.4153673036587
27370.0,-0.6416312033445251,7.306796369547293,-0.002230500162113458,-30303.283017492584,1683.415611799644
27380.0,-0.6416616068645848,7.30757052011317,-0.0022307298495434225,-30319.970857913646,1683.4158563371027
27390.0,-0.6416919857289881,7.308344778212763,-0.002231003891211003,-30336.655860266575,1683.4161009159973
27400.0,-0.6417223168023469,7.309119102742474,-0.002231248887255788,-30353.33802729206,1683.4163455362902
27410.0,-0.6417526442707638,7.309893478776939,-0.0022315267706289887,-30370.017361725677,1683.4165901979418
27420.0,-0.6417829547783218,7.310667957977742,-0.0022317689727060497,-30386.69386629451,1683.416834900915
27430.0,-0.641813238307035,7.311442498198998,-0.002232031722087413,-30403.367543714434,1683.4170796451726
27440.0,-0.641843508842304,7.312217133639625,-0.0022323047160170972,-30420.038396687865,1683.4173244306764
27450.0,-0.6418737541731303,7.31299183559835,-0.0022325602476485074,-30436.706427902034,1683.4175692573883
27460.0,-0.6419039781054635,7.31376662984542,-0.002232809318229556,-30453.37164002771,1683.417814125271
27470.0,-0.6419341744352245,7.314541506265928,-0.0022330633946694434,-30470.0340357182,1683.4180590342885
27480.0,-0.6419643800358834,7.315316483458187,-0.002233314444310963,-30486.693617608602,1683.4183039844017
27490.0,-0.6419945415531726,7.316091514906189,-0.0022336167749017477,-30503.350388315404,1683.418548975576
27500.0,-0.6420246995442791,7.316866633453471,-0.002233884297311306,-30520.004350436127,1683.4187940077725
27510.0,-0.6420548248667064,7.317641827340255,-0.002234125102404505,-30536.655506549127,1683.419039080955
27520.0,-0.6420849267178338,7.318417097788787,-0.002234404848422855,-30553.303859213585,1683.4192841950883
27530.0,-0.6421150174900953,7.319192452331389,-0.0022346533369272947,-30569.949410969453,1683.4195293501352
27540.0,-0.6421450627109836,7.319967886497512,-0.0022349196951836348,-30586.592164337497,1683.4197745460601
